"X","avg_stars","median_stars","std_stars","avg_cool","median_cool","std_cool","avg_useful","median_useful","std_useful","avg_funny","median_funny","std_funny","Take.out","Caters","Noise.Level","Delivery","Has.TV","Outdoor.Seating","Alcohol","Waiter.Service","Accepts.Credit.Cards","Good.for.Kids","Good.For.Groups","Price.Range","top10percent"
6687,4.2,5,1.30384048104053,1.2,1,1.30384048104053,1.4,1,1.14017542509914,1,1,0.707106781186548,"True","False","average","False","True","True","full_bar","True","True","True","True",2,"0"
6688,2.6,3,1.14017542509914,0.8,1,0.836660026534076,1.4,1,1.14017542509914,0.2,0,0.447213595499958,"True","True","quiet","True","True","True","full_bar","True","True","True","True",2,"0"
6689,5,5,0,0,0,0,2,1,2.82842712474619,0,0,0,"True","False","average","False","True","True","full_bar","True","True","True","True",2,"0"
6690,4.6,5,0.547722557505166,1.8,1,1.30384048104053,2.2,1,2.16794833886788,0.6,0,1.34164078649987,"True","False","average","False","True","False","beer_and_wine","True","True","True","True",2,"0"
6691,5,5,0,0.2,0,0.447213595499958,0,0,0,0,0,0,"True","True","average","True","False","False","none","False","True","True","True",2,"0"
6692,4.6,5,0.547722557505166,1.6,1,2.07364413533277,2.4,2,2.30217288664427,0.4,0,0.894427190999916,"True","True","average","True","True","False","none","True","True","True","False",1,"0"
6693,4.6,5,0.894427190999916,0.8,1,0.447213595499958,3.4,3,1.67332005306815,0,0,0,"True","False","quiet","False","True","True","full_bar","True","True","True","True",2,"0"
6694,3.2,3,1.48323969741913,0.2,0,0.447213595499958,0.6,1,0.547722557505166,0,0,0,"True","False","average","False","False","True","none","False","False","True","False",2,"0"
6695,4.2,4,0.447213595499958,0.8,1,0.447213595499958,1.4,1,1.14017542509914,0.6,0,0.894427190999916,"True","False","average","False","False","True","full_bar","True","True","True","True",2,"0"
6696,4,4,0.707106781186548,0,0,0,0.2,0,0.447213595499958,0,0,0,"True","False","average","False","True","True","full_bar","True","True","True","True",2,"0"
6697,4.8,5,0.447213595499958,0.2,0,0.447213595499958,0.2,0,0.447213595499958,0,0,0,"True","True","average","False","False","False","none","False","True","True","True",1,"0"
6698,4,4,0.707106781186548,1.2,1,1.30384048104053,2.4,1,2.19089023002066,0.4,0,0.547722557505166,"True","True","quiet","False","False","False","none","False","True","True","True",1,"0"
6699,3.4,3,0.547722557505166,0.2,0,0.447213595499958,0.4,0,0.547722557505166,0,0,0,"True","True","average","False","False","True","beer_and_wine","False","True","True","True",1,"0"
6700,3.4,4,0.894427190999916,0.4,0,0.547722557505166,0.6,0,0.894427190999916,0.4,0,0.547722557505166,"True","False","average","False","False","False","none","True","True","True","True",1,"0"
6701,5,5,0,0,0,0,0.2,0,0.447213595499958,0.8,1,0.447213595499958,"True","True","average","False","True","True","full_bar","True","True","True","True",2,"1"
6702,5,5,0,1,1,1.22474487139159,1.4,1,0.547722557505166,0.2,0,0.447213595499958,"True","False","average","False","True","False","full_bar","True","True","True","True",2,"0"
6703,3.8,4,0.836660026534076,0.4,0,0.894427190999916,0.2,0,0.447213595499958,0.2,0,0.447213595499958,"True","True","average","False","True","True","full_bar","True","True","True","True",2,"0"
6704,5,5,0,1,1,1.22474487139159,1.8,1,1.92353840616713,0,0,0,"True","True","average","False","True","True","beer_and_wine","True","True","False","True",2,"1"
6705,4.2,4,0.836660026534076,2,2,1,2.2,2,1.09544511501033,0.8,1,0.836660026534076,"True","True","average","False","True","True","full_bar","True","True","True","True",2,"0"
6706,4.6,5,0.547722557505166,1.2,1,0.836660026534076,1.4,1,1.14017542509914,0.4,0,0.547722557505166,"True","True","average","True","True","False","full_bar","True","True","True","False",2,"1"
6707,1.6,2,0.547722557505166,0.4,0,0.547722557505166,2.2,2,1.30384048104053,1.2,1,1.30384048104053,"True","True","average","False","True","True","full_bar","True","True","True","True",2,"0"
6708,4.4,4,0.547722557505166,4.6,4,1.34164078649987,4.8,5,1.30384048104053,2.2,2,1.48323969741913,"True","True","average","False","True","True","full_bar","True","True","True","True",2,"0"
6709,4.4,5,0.894427190999916,2.4,2,1.14017542509914,1.6,1,1.51657508881031,0.4,0,0.894427190999916,"True","True","average","False","False","True","beer_and_wine","False","True","True","True",2,"0"
6710,3,3,1.22474487139159,0.8,0,1.30384048104053,1,0,1.73205080756888,0.6,0,0.894427190999916,"True","False","average","False","False","False","none","True","True","True","True",2,"0"
6711,4.2,5,1.78885438199983,0.8,1,0.836660026534076,1.2,1,0.447213595499958,0.2,0,0.447213595499958,"True","True","average","False","True","False","full_bar","True","True","True","True",1,"0"
6712,3.2,4,1.30384048104053,2.2,3,1.30384048104053,4,4,2.23606797749979,1.4,2,1.34164078649987,"True","True","average","False","False","False","full_bar","True","True","True","True",1,"0"
6713,3.2,3,0.836660026534076,0.6,0,0.894427190999916,0.4,0,0.547722557505166,0,0,0,"True","False","average","False","True","True","full_bar","True","True","True","True",2,"0"
6714,4,4,0.707106781186548,0.2,0,0.447213595499958,1.2,1,1.09544511501033,0.4,0,0.547722557505166,"True","True","average","False","True","True","full_bar","True","True","True","True",2,"0"
6715,4.8,5,0.447213595499958,0.4,0,0.547722557505166,0.6,1,0.547722557505166,0,0,0,"True","True","average","True","True","True","full_bar","True","True","True","True",2,"0"
6716,4,4,1.22474487139159,1.6,2,1.51657508881031,4.4,3,5.02991053598372,0.8,0,1.30384048104053,"True","True","average","False","True","True","full_bar","True","True","True","True",3,"0"
6717,2.6,3,1.67332005306815,0.2,0,0.447213595499958,1.6,1,1.34164078649987,0.2,0,0.447213595499958,"True","True","average","True","False","False","none","False","True","True","True",2,"0"
6718,3.4,4,1.81659021245849,0.8,1,0.836660026534076,1.6,2,0.894427190999916,1,0,1.4142135623731,"True","True","average","False","True","False","full_bar","True","True","True","True",2,"0"
6719,4.8,5,0.447213595499958,1.2,1,0.447213595499958,0.2,0,0.447213595499958,0.8,1,0.447213595499958,"True","False","quiet","True","False","True","none","False","True","True","True",2,"0"
6720,4,5,1.73205080756888,1,0,1.73205080756888,1.6,1,1.81659021245849,0.2,0,0.447213595499958,"True","True","average","False","True","True","full_bar","True","True","True","True",2,"0"
6721,3.6,4,1.67332005306815,1.8,1,1.6431676725155,3.4,4,1.94935886896179,0.4,0,0.547722557505166,"True","False","average","False","True","False","beer_and_wine","True","True","True","False",2,"0"
6722,4.8,5,0.447213595499958,3.6,3,3.04959013639538,3,2,4.12310562561766,3.2,2,3.83405790253616,"False","False","quiet","False","False","False","full_bar","True","True","False","True",4,"0"
6723,3.8,4,0.447213595499958,0.4,0,0.547722557505166,0.6,0,0.894427190999916,0.2,0,0.447213595499958,"True","True","average","False","False","True","none","False","True","True","True",1,"0"
6724,4,4,0,0.6,0,0.894427190999916,2,3,1.4142135623731,0.2,0,0.447213595499958,"True","True","average","False","True","True","full_bar","True","True","False","True",2,"0"
6725,4.2,5,1.78885438199983,0,0,0,0.8,0,1.30384048104053,0,0,0,"True","True","average","True","True","True","none","False","True","True","True",1,"0"
6726,4.4,5,0.894427190999916,0.4,0,0.547722557505166,0.4,0,0.547722557505166,0.2,0,0.447213595499958,"True","True","average","True","True","True","full_bar","True","True","True","True",2,"0"
6727,2.4,3,0.894427190999916,0,0,0,0.4,0,0.894427190999916,0,0,0,"True","True","average","True","True","False","beer_and_wine","False","True","True","True",1,"0"
6728,4.8,5,0.447213595499958,0,0,0,0.4,0,0.894427190999916,0.4,0,0.894427190999916,"True","True","average","False","True","True","full_bar","True","True","True","True",1,"0"
6729,2.4,2,1.51657508881031,0.6,0,0.894427190999916,3.2,2,2.77488738510232,0.8,1,0.836660026534076,"True","False","quiet","True","True","False","none","False","True","True","False",1,"0"
6730,4.6,5,0.547722557505166,1.8,2,1.48323969741913,2,2,1,1.2,2,1.09544511501033,"True","True","average","False","True","True","full_bar","True","True","True","True",3,"0"
6731,3.8,4,1.30384048104053,0.8,1,0.836660026534076,4,4,0.707106781186548,0.6,0,0.894427190999916,"True","True","average","False","True","True","full_bar","True","True","True","True",2,"0"
6732,4.8,5,0.447213595499958,0.8,0,1.78885438199983,0.6,0,1.34164078649987,0.8,0,1.78885438199983,"True","True","average","False","True","True","full_bar","True","True","True","True",2,"0"
6733,4.4,4,0.547722557505166,0.2,0,0.447213595499958,1.8,1,1.6431676725155,0.2,0,0.447213595499958,"True","False","average","False","False","True","none","True","True","True","True",2,"0"
6734,3.4,4,1.81659021245849,2.2,1,2.77488738510232,2.2,0,3.4928498393146,1.8,0,2.68328157299975,"True","True","average","False","True","True","full_bar","True","True","True","True",2,"0"
6735,3.8,4,1.30384048104053,0.8,0,1.30384048104053,1.6,1,1.51657508881031,0,0,0,"True","False","average","False","False","False","none","True","True","True","True",1,"0"
6736,4.6,5,0.547722557505166,2.2,2,2.28035085019828,2.6,1,3.04959013639538,0.8,0,1.78885438199983,"True","True","average","False","True","True","full_bar","True","True","True","True",2,"0"
6737,3.4,3,1.14017542509914,0.2,0,0.447213595499958,1.6,1,1.51657508881031,0.2,0,0.447213595499958,"False","False","average","False","False","True","full_bar","True","True","False","True",3,"0"
6738,4.4,4,0.547722557505166,1.4,1,1.14017542509914,3.2,3,1.09544511501033,1.4,1,0.894427190999916,"True","True","average","False","True","True","full_bar","True","True","True","True",2,"1"
6739,3,4,1.87082869338697,0.2,0,0.447213595499958,3.6,4,2.96647939483827,0.6,1,0.547722557505166,"True","True","average","False","True","True","full_bar","True","True","True","True",2,"0"
6740,4.4,5,0.894427190999916,1.6,2,1.51657508881031,4.6,6,4.4497190922574,0.6,0,0.894427190999916,"True","False","average","False","True","False","beer_and_wine","True","True","True","True",2,"0"
6741,4.2,5,1.30384048104053,0.8,1,0.836660026534076,1.6,2,1.51657508881031,1,1,1,"False","False","average","False","False","True","full_bar","True","True","False","True",4,"0"
6742,4.6,5,0.547722557505166,1.2,1,1.30384048104053,2,1,2.54950975679639,0,0,0,"True","True","average","False","True","True","full_bar","True","True","False","True",2,"0"
6743,4.4,4,0.547722557505166,2.4,2,1.67332005306815,1.6,1,1.34164078649987,1.6,1,1.51657508881031,"True","True","average","False","True","True","full_bar","True","True","False","True",1,"0"
6744,4.8,5,0.447213595499958,0.4,0,0.547722557505166,2,1,1.87082869338697,0.2,0,0.447213595499958,"True","True","average","False","True","True","full_bar","True","True","False","True",2,"0"
6745,3,3,1,0,0,0,0.4,0,0.894427190999916,0,0,0,"True","False","average","False","False","True","none","True","True","True","True",1,"0"
6746,4.8,5,0.447213595499958,4.2,3,2.68328157299975,4.8,5,3.3466401061363,1.8,2,2.04939015319192,"True","True","average","False","True","True","full_bar","True","True","True","True",2,"0"
6747,2.8,2,1.30384048104053,1.2,0,1.78885438199983,4.2,4,2.94957624075052,1.4,1,1.51657508881031,"True","True","very_loud","False","True","False","full_bar","True","True","True","True",2,"0"
6748,4.6,5,0.894427190999916,0.6,0,0.894427190999916,1.4,2,0.894427190999916,0.2,0,0.447213595499958,"True","False","average","False","False","False","full_bar","True","True","False","True",2,"0"
6749,4,4,0,0.2,0,0.447213595499958,0.8,0,1.30384048104053,0,0,0,"True","True","average","False","True","True","full_bar","True","True","False","True",2,"0"
6750,4.8,5,0.447213595499958,1.4,1,0.547722557505166,2.4,2,1.14017542509914,1.2,0,2.68328157299975,"True","True","average","False","True","True","full_bar","True","True","True","True",2,"1"
6751,3.4,4,0.894427190999916,1.2,0,2.16794833886788,1.2,0,1.6431676725155,0,0,0,"True","False","average","False","True","True","full_bar","True","True","True","True",2,"0"
6752,1.6,1,1.34164078649987,0.2,0,0.447213595499958,3.6,2,3.78153408023781,0.2,0,0.447213595499958,"True","True","average","False","True","True","full_bar","True","True","True","True",2,"0"
6753,4.2,4,0.836660026534076,1.2,1,1.6431676725155,1.8,0,3.03315017762062,0.8,0,1.78885438199983,"True","False","loud","False","True","True","full_bar","True","True","True","True",2,"0"
6754,3.2,3,1.48323969741913,2.4,2,2.70185121722126,4.8,4,1.92353840616713,1,0,1.4142135623731,"True","False","average","False","False","True","full_bar","True","True","True","True",2,"0"
6755,4.4,5,0.894427190999916,0.6,0,0.894427190999916,0.8,1,0.836660026534076,0.4,0,0.894427190999916,"True","False","average","False","False","False","beer_and_wine","False","True","True","True",2,"0"
6756,3.2,3,0.836660026534076,0.2,0,0.447213595499958,0.6,0,1.34164078649987,0.4,0,0.894427190999916,"True","False","average","False","True","False","full_bar","True","True","True","True",2,"0"
6757,3.6,4,1.14017542509914,0,0,0,1.2,1,1.09544511501033,0,0,0,"True","True","average","False","True","True","beer_and_wine","True","True","True","True",2,"0"
6758,4.6,5,0.547722557505166,3.8,2,5.84807660688538,4.2,2,6.1400325732035,3.2,0,5.21536192416212,"True","True","average","False","True","True","full_bar","True","True","False","True",2,"0"
6759,4.2,4,0.836660026534076,5.6,3,5.72712842531054,4.6,3,5.22494019104525,4,1,4.79583152331272,"True","True","average","False","True","True","full_bar","True","True","False","True",3,"0"
6760,3.8,4,0.836660026534076,0,0,0,0.2,0,0.447213595499958,0.2,0,0.447213595499958,"False","False","average","False","False","False","full_bar","True","True","True","True",2,"0"
6761,3.8,4,1.09544511501033,0,0,0,0.2,0,0.447213595499958,0.2,0,0.447213595499958,"True","True","average","False","False","True","full_bar","True","True","True","True",2,"0"
6762,3.6,4,1.51657508881031,0.2,0,0.447213595499958,0.4,0,0.547722557505166,0.2,0,0.447213595499958,"True","True","average","False","True","True","full_bar","True","True","True","True",2,"0"
6763,3.2,3,1.78885438199983,0.2,0,0.447213595499958,1.6,1,2.07364413533277,0,0,0,"True","False","average","True","True","True","full_bar","True","True","True","True",2,"0"
6764,4.8,5,0.447213595499958,1.4,1,0.547722557505166,1.8,2,1.30384048104053,0.4,0,0.547722557505166,"False","True","average","False","True","True","full_bar","True","True","True","True",1,"0"
6765,3.4,3,1.14017542509914,0.2,0,0.447213595499958,0.2,0,0.447213595499958,0.4,0,0.547722557505166,"True","False","loud","False","True","True","full_bar","True","True","False","True",2,"0"
6766,3.4,4,1.81659021245849,0,0,0,2.4,0,3.286335345031,0.4,0,0.547722557505166,"True","True","average","False","True","True","full_bar","True","True","True","True",2,"0"
6767,4.2,5,1.30384048104053,0.6,0,0.894427190999916,4.2,5,2.77488738510232,0.2,0,0.447213595499958,"True","True","average","False","True","True","full_bar","True","True","True","True",2,"0"
6768,3.8,4,1.30384048104053,1.8,2,0.836660026534076,1.2,1,0.836660026534076,1.2,1,0.836660026534076,"True","True","average","True","True","True","none","False","True","True","True",1,"0"
6769,4.8,5,0.447213595499958,1.2,1,0.836660026534076,1.6,1,2.07364413533277,0.4,0,0.894427190999916,"True","True","average","False","True","True","none","True","True","True","True",1,"0"
6770,4.8,5,0.447213595499958,0.2,0,0.447213595499958,1,0,1.4142135623731,0.6,0,1.34164078649987,"True","False","loud","False","True","False","full_bar","True","True","False","True",2,"0"
6771,1.4,1,0.547722557505166,0.2,0,0.447213595499958,3.8,4,1.92353840616713,1,1,0.707106781186548,"True","False","very_loud","False","True","True","full_bar","True","True","True","True",2,"0"
6772,4.6,5,0.547722557505166,2,2,0.707106781186548,1.2,1,0.836660026534076,0,0,0,"True","True","average","False","True","True","full_bar","True","True","True","True",2,"0"
6773,3.8,4,1.09544511501033,2.4,2,2.60768096208106,4.8,4,4.60434577328853,1.4,0,2.60768096208106,"True","False","average","False","True","False","full_bar","True","True","False","True",2,"0"
6774,4.4,4,0.547722557505166,0.4,0,0.547722557505166,1.6,1,1.51657508881031,0.4,0,0.894427190999916,"True","True","average","True","True","True","full_bar","True","True","True","True",2,"0"
6775,2.4,3,1.34164078649987,0.4,0,0.894427190999916,0.2,0,0.447213595499958,0.4,0,0.547722557505166,"True","True","very_loud","False","True","False","full_bar","True","False","False","True",3,"0"
